耗材代码,一级分类,二级分类,三级分类,医保通用名分类,耗材材质,规格（特征、参数）,医保通用名编号,医保通用名,耗材企业
C0102020021502603089,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,026-多级/不带导丝,002003,食道球囊扩张导管,库克（中国）医疗贸易有限公司,,
C0102020021502603607,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,026-多级/不带导丝,002003,食道球囊扩张导管,浙江创想医学科技有限公司,,
C0102020021502603852,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,026-多级/不带导丝,002003,食道球囊扩张导管,宁波胜杰康生物科技有限公司,,
C0102020021502604937,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,026-多级/不带导丝,002003,食道球囊扩张导管,南微医学科技股份有限公司,,
C0102020021502606087,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,026-多级/不带导丝,002003,食道球囊扩张导管,安瑞医疗器械（杭州）有限公司,,
C0102020021502608752,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,026-多级/不带导丝,002003,食道球囊扩张导管,常州乐奥医疗科技股份有限公司,,
C0102020021502610351,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,026-多级/不带导丝,002003,食道球囊扩张导管,上海辛菖医疗器械有限公司,,
C0102020021502611325,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,026-多级/不带导丝,002003,食道球囊扩张导管,波科国际医疗贸易（上海）有限公 司,,
C0102020021502611889,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,026-多级/不带导丝,002003,食道球囊扩张导管,苏州市倍咏医疗科技有限公司,,
C0102020021502612037,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,026-多级/不带导丝,002003,食道球囊扩张导管,浙江医高医疗科技有限公司,,
C0102020021502613213,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,026-多级/不带导丝,002003,食道球囊扩张导管,宁波新跃医疗科技股份有限公司,,
C0102020021502616389,01-非血管介入治疗类材料,02-消化介入材料,02-食道球囊扩张导管,002-球囊类,15-聚合物,026-多级/不带导丝,002003,食道球囊扩张导管,黑龙江精确医疗科技有限公司,,
